2023-12-20 14:28:58,362 INFO Вызвана функция wait_element с аргументами (<selenium.webdriver.remote.webelement.WebElement (session="2cccdb030baa3e2e4ea369fd55d420cf", element="B863EB60CF0E8F7CAD9982FCEE80DCF8_element_67")>,) {'delay_second': 1, 'by': 'class name', 'value': 'serp-item__title'}, результат <selenium.webdriver.remote.webelement.WebElement (session="2cccdb030baa3e2e4ea369fd55d420cf", element="B863EB60CF0E8F7CAD9982FCEE80DCF8_element_179")>
2023-12-20 14:28:58,438 INFO Вызвана функция wait_element с аргументами (<selenium.webdriver.remote.webelement.WebElement (session="2cccdb030baa3e2e4ea369fd55d420cf", element="B863EB60CF0E8F7CAD9982FCEE80DCF8_element_68")>,) {'delay_second': 1, 'by': 'class name', 'value': 'serp-item__title'}, результат <selenium.webdriver.remote.webelement.WebElement (session="2cccdb030baa3e2e4ea369fd55d420cf", element="B863EB60CF0E8F7CAD9982FCEE80DCF8_element_184")>
2023-12-20 14:28:58,519 INFO Вызвана функция wait_element с аргументами (<selenium.webdriver.remote.webelement.WebElement (session="2cccdb030baa3e2e4ea369fd55d420cf", element="B863EB60CF0E8F7CAD9982FCEE80DCF8_element_69")>,) {'delay_second': 1, 'by': 'class name', 'value': 'serp-item__title'}, результат <selenium.webdriver.remote.webelement.WebElement (session="2cccdb030baa3e2e4ea369fd55d420cf", element="B863EB60CF0E8F7CAD9982FCEE80DCF8_element_189")>
2023-12-20 14:28:58,592 INFO Вызвана функция wait_element с аргументами (<selenium.webdriver.remote.webelement.WebElement (session="2cccdb030baa3e2e4ea369fd55d420cf", element="B863EB60CF0E8F7CAD9982FCEE80DCF8_element_70")>,) {'delay_second': 1, 'by': 'class name', 'value': 'serp-item__title'}, результат <selenium.webdriver.remote.webelement.WebElement (session="2cccdb030baa3e2e4ea369fd55d420cf", element="B863EB60CF0E8F7CAD9982FCEE80DCF8_element_194")>
2023-12-20 14:28:58,711 INFO Вызвана функция wait_element с аргументами (<selenium.webdriver.remote.webelement.WebElement (session="2cccdb030baa3e2e4ea369fd55d420cf", element="B863EB60CF0E8F7CAD9982FCEE80DCF8_element_71")>,) {'delay_second': 1, 'by': 'class name', 'value': 'serp-item__title'}, результат <selenium.webdriver.remote.webelement.WebElement (session="2cccdb030baa3e2e4ea369fd55d420cf", element="B863EB60CF0E8F7CAD9982FCEE80DCF8_element_199")>
2023-12-20 14:28:58,785 INFO Вызвана функция wait_element с аргументами (<selenium.webdriver.remote.webelement.WebElement (session="2cccdb030baa3e2e4ea369fd55d420cf", element="B863EB60CF0E8F7CAD9982FCEE80DCF8_element_72")>,) {'delay_second': 1, 'by': 'class name', 'value': 'serp-item__title'}, результат <selenium.webdriver.remote.webelement.WebElement (session="2cccdb030baa3e2e4ea369fd55d420cf", element="B863EB60CF0E8F7CAD9982FCEE80DCF8_element_203")>
2023-12-20 14:28:58,853 INFO Вызвана функция wait_element с аргументами (<selenium.webdriver.remote.webelement.WebElement (session="2cccdb030baa3e2e4ea369fd55d420cf", element="B863EB60CF0E8F7CAD9982FCEE80DCF8_element_73")>,) {'delay_second': 1, 'by': 'class name', 'value': 'serp-item__title'}, результат <selenium.webdriver.remote.webelement.WebElement (session="2cccdb030baa3e2e4ea369fd55d420cf", element="B863EB60CF0E8F7CAD9982FCEE80DCF8_element_207")>
2023-12-20 14:28:58,927 INFO Вызвана функция wait_element с аргументами (<selenium.webdriver.remote.webelement.WebElement (session="2cccdb030baa3e2e4ea369fd55d420cf", element="B863EB60CF0E8F7CAD9982FCEE80DCF8_element_74")>,) {'delay_second': 1, 'by': 'class name', 'value': 'serp-item__title'}, результат <selenium.webdriver.remote.webelement.WebElement (session="2cccdb030baa3e2e4ea369fd55d420cf", element="B863EB60CF0E8F7CAD9982FCEE80DCF8_element_211")>
2023-12-20 14:28:58,995 INFO Вызвана функция wait_element с аргументами (<selenium.webdriver.remote.webelement.WebElement (session="2cccdb030baa3e2e4ea369fd55d420cf", element="B863EB60CF0E8F7CAD9982FCEE80DCF8_element_75")>,) {'delay_second': 1, 'by': 'class name', 'value': 'serp-item__title'}, результат <selenium.webdriver.remote.webelement.WebElement (session="2cccdb030baa3e2e4ea369fd55d420cf", element="B863EB60CF0E8F7CAD9982FCEE80DCF8_element_215")>
2023-12-20 14:28:59,069 INFO Вызвана функция wait_element с аргументами (<selenium.webdriver.remote.webelement.WebElement (session="2cccdb030baa3e2e4ea369fd55d420cf", element="B863EB60CF0E8F7CAD9982FCEE80DCF8_element_76")>,) {'delay_second': 1, 'by': 'class name', 'value': 'serp-item__title'}, результат <selenium.webdriver.remote.webelement.WebElement (session="2cccdb030baa3e2e4ea369fd55d420cf", element="B863EB60CF0E8F7CAD9982FCEE80DCF8_element_219")>
2023-12-20 14:28:59,136 INFO Вызвана функция wait_element с аргументами (<selenium.webdriver.remote.webelement.WebElement (session="2cccdb030baa3e2e4ea369fd55d420cf", element="B863EB60CF0E8F7CAD9982FCEE80DCF8_element_77")>,) {'delay_second': 1, 'by': 'class name', 'value': 'serp-item__title'}, результат <selenium.webdriver.remote.webelement.WebElement (session="2cccdb030baa3e2e4ea369fd55d420cf", element="B863EB60CF0E8F7CAD9982FCEE80DCF8_element_223")>
2023-12-20 14:28:59,217 INFO Вызвана функция wait_element с аргументами (<selenium.webdriver.remote.webelement.WebElement (session="2cccdb030baa3e2e4ea369fd55d420cf", element="B863EB60CF0E8F7CAD9982FCEE80DCF8_element_78")>,) {'delay_second': 1, 'by': 'class name', 'value': 'serp-item__title'}, результат <selenium.webdriver.remote.webelement.WebElement (session="2cccdb030baa3e2e4ea369fd55d420cf", element="B863EB60CF0E8F7CAD9982FCEE80DCF8_element_228")>
2023-12-20 14:28:59,282 INFO Вызвана функция wait_element с аргументами (<selenium.webdriver.remote.webelement.WebElement (session="2cccdb030baa3e2e4ea369fd55d420cf", element="B863EB60CF0E8F7CAD9982FCEE80DCF8_element_79")>,) {'delay_second': 1, 'by': 'class name', 'value': 'serp-item__title'}, результат <selenium.webdriver.remote.webelement.WebElement (session="2cccdb030baa3e2e4ea369fd55d420cf", element="B863EB60CF0E8F7CAD9982FCEE80DCF8_element_232")>
2023-12-20 14:28:59,349 INFO Вызвана функция wait_element с аргументами (<selenium.webdriver.remote.webelement.WebElement (session="2cccdb030baa3e2e4ea369fd55d420cf", element="B863EB60CF0E8F7CAD9982FCEE80DCF8_element_80")>,) {'delay_second': 1, 'by': 'class name', 'value': 'serp-item__title'}, результат <selenium.webdriver.remote.webelement.WebElement (session="2cccdb030baa3e2e4ea369fd55d420cf", element="B863EB60CF0E8F7CAD9982FCEE80DCF8_element_236")>
2023-12-20 14:28:59,426 INFO Вызвана функция wait_element с аргументами (<selenium.webdriver.remote.webelement.WebElement (session="2cccdb030baa3e2e4ea369fd55d420cf", element="B863EB60CF0E8F7CAD9982FCEE80DCF8_element_81")>,) {'delay_second': 1, 'by': 'class name', 'value': 'serp-item__title'}, результат <selenium.webdriver.remote.webelement.WebElement (session="2cccdb030baa3e2e4ea369fd55d420cf", element="B863EB60CF0E8F7CAD9982FCEE80DCF8_element_240")>
2023-12-20 14:28:59,502 INFO Вызвана функция wait_element с аргументами (<selenium.webdriver.remote.webelement.WebElement (session="2cccdb030baa3e2e4ea369fd55d420cf", element="B863EB60CF0E8F7CAD9982FCEE80DCF8_element_82")>,) {'delay_second': 1, 'by': 'class name', 'value': 'serp-item__title'}, результат <selenium.webdriver.remote.webelement.WebElement (session="2cccdb030baa3e2e4ea369fd55d420cf", element="B863EB60CF0E8F7CAD9982FCEE80DCF8_element_244")>
